SubjectCode,Subject,Series,Component,MaxRawMark,A*,A,B,C,D,E
9716,French,june-2021,21,70,,39,33,28,23.0,19.0
9716,French,june-2021,22,70,,39,33,28,23.0,19.0
9716,French,june-2021,23,70,,39,33,28,23.0,19.0
9716,French,june-2021,31,40,,27,23,19,16.0,13.0
9716,French,june-2021,32,40,,27,23,19,16.0,13.0
9716,French,june-2021,33,40,,27,23,19,16.0,13.0
9716,French,june-2021,41,75,,50,45,41,37.0,30.0
9716,French,june-2021,42,75,,50,45,41,37.0,30.0
9716,French,june-2021,43,75,,50,45,41,37.0,30.0
9696,Geography,june-2021,11,60,,35,31,26,22.0,18.0
9696,Geography,june-2021,12,60,,35,31,26,22.0,18.0
9696,Geography,june-2021,13,60,,35,31,26,22.0,18.0
9696,Geography,june-2021,21,60,,34,29,25,20.0,16.0
9696,Geography,june-2021,22,60,,34,29,25,20.0,16.0
9696,Geography,june-2021,23,60,,34,29,25,20.0,16.0
9696,Geography,june-2021,31,60,,32,29,26,22.0,18.0
9696,Geography,june-2021,32,60,,32,29,26,22.0,18.0
9696,Geography,june-2021,33,60,,32,29,26,22.0,18.0
9696,Geography,june-2021,41,60,,31,27,23,20.0,16.0
9696,Geography,june-2021,42,60,,31,27,23,20.0,16.0
9696,Geography,june-2021,43,60,,31,27,23,20.0,16.0
8683,German   Language,june-2021,1,100,,64,56,49,42.0,35.0
8683,German   Language,june-2021,2,70,,41,34,28,22.0,16.0
8683,German   Language,june-2021,3,40,,26,22,18,15.0,12.0
9717,German,june-2021,1,100,,74,64,56,49.0,42.0
9717,German,june-2021,2,70,,46,41,34,28.0,22.0
9717,German,june-2021,3,40,,30,26,22,18.0,15.0
9717,German,june-2021,4,75,,51,46,42,38.0,34.0
9389,History,june-2021,11,40,,21,18,15,13.0,11.0
9389,History,june-2021,12,40,,21,18,15,13.0,11.0
9389,History,june-2021,13,40,,21,18,15,13.0,11.0
9389,History,june-2021,21,60,,33,28,24,20.0,16.0
9389,History,june-2021,22,60,,33,28,24,20.0,16.0
9389,History,june-2021,23,60,,33,28,24,20.0,16.0
9389,History,june-2021,31,40,,28,24,21,18.0,15.0
9389,History,june-2021,32,40,,28,24,21,18.0,15.0
9389,History,june-2021,33,40,,28,24,21,18.0,15.0
9389,History,june-2021,41,60,,38,34,29,24.0,19.0
9389,History,june-2021,42,60,,38,34,29,24.0,19.0
9389,History,june-2021,43,60,,38,34,29,24.0,19.0
9489,History,june-2021,11,40,,21,18,15,13.0,11.0
9489,History,june-2021,12,40,,21,18,15,13.0,11.0
9489,History,june-2021,13,40,,21,18,15,13.0,11.0
9489,History,june-2021,21,60,,35,30,26,21.0,16.0
9489,History,june-2021,22,60,,37,31,26,21.0,16.0
9489,History,june-2021,23,60,,37,31,26,21.0,16.0
9489,History,june-2021,31,40,,27,24,21,18.0,15.0
9489,History,june-2021,32,40,,27,24,21,18.0,15.0
9489,History,june-2021,33,40,,27,24,21,18.0,15.0
9489,History,june-2021,41,60,,39,33,29,24.0,19.0
9489,History,june-2021,42,60,,39,33,29,24.0,19.0
9489,History,june-2021,43,60,,39,33,29,24.0,19.0
9626,Information Technology,june-2021,11,90,,35,31,26,21.0,17.0
9626,Information Technology,june-2021,12,90,,38,33,27,22.0,17.0
9626,Information Technology,june-2021,13,90,,34,31,26,21.0,17.0
9626,Information Technology,june-2021,2,110,,57,48,41,34.0,27.0
9626,Information Technology,june-2021,31,90,,54,43,35,28.0,20.0
9626,Information Technology,june-2021,32,90,,54,43,36,28.0,20.0
9626,Information Technology,june-2021,33,90,,54,43,35,28.0,20.0
9626,Information Technology,june-2021,4,110,,81,71,58,45.0,31.0
9084,Law,june-2021,11,75,,46,43,36,29.0,22.0
9084,Law,june-2021,12,75,,46,42,35,28.0,21.0
9084,Law,june-2021,13,75,,46,43,36,29.0,22.0
9084,Law,june-2021,21,50,,35,29,27,25.0,24.0
9084,Law,june-2021,22,50,,33,28,26,25.0,23.0
9084,Law,june-2021,23,50,,36,30,28,26.0,24.0
9084,Law,june-2021,31,75,,41,36,32,28.0,25.0
9084,Law,june-2021,32,75,,41,36,32,28.0,25.0
9084,Law,june-2021,33,75,,42,37,33,29.0,26.0
9084,Law,june-2021,41,75,,41,38,34,29.0,24.0
9084,Law,june-2021,42,75,,40,37,33,28.0,23.0
9084,Law,june-2021,43,75,,41,37,33,28.0,23.0
9709,Mathematics,june-2021,11,75,,49,41,32,23.0,13.0
9709,Mathematics,june-2021,12,75,,51,42,31,21.0,10.0
9709,Mathematics,june-2021,13,75,,55,46,37,28.0,18.0
9709,Mathematics,june-2021,21,50,,35,28,22,16.0,10.0
9709,Mathematics,june-2021,22,50,,38,32,25,18.0,12.0
9709,Mathematics,june-2021,23,50,,38,32,25,18.0,12.0
9709,Mathematics,june-2021,31,75,,52,45,37,29.0,20.0
9709,Mathematics,june-2021,32,75,,54,46,37,28.0,19.0
9709,Mathematics,june-2021,33,75,,56,49,41,32.0,24.0
9709,Mathematics,june-2021,41,50,,34,27,21,15.0,10.0
9709,Mathematics,june-2021,42,50,,31,26,21,16.0,11.0
9709,Mathematics,june-2021,43,50,,35,30,24,19.0,14.0
9709,Mathematics,june-2021,51,50,,37,30,24,18.0,12.0
9709,Mathematics,june-2021,52,50,,40,34,28,22.0,16.0
9709,Mathematics,june-2021,53,50,,40,34,28,22.0,15.0
9709,Mathematics,june-2021,61,50,,37,30,24,18.0,12.0
9709,Mathematics,june-2021,62,50,,39,35,29,23.0,18.0
9709,Mathematics,june-2021,63,50,,37,32,26,20.0,14.0
9396,Physical Education,june-2021,11,90,,59,52,45,36.0,28.0
9396,Physical Education,june-2021,12,90,,59,52,45,36.0,28.0
9396,Physical Education,june-2021,13,90,,59,52,45,36.0,28.0
9396,Physical Education,june-2021,2,90,,64,55,47,39.0,32.0
9396,Physical Education,june-2021,31,90,,57,48,40,33.0,25.0
9396,Physical Education,june-2021,32,90,,57,48,40,33.0,25.0
9396,Physical Education,june-2021,33,90,,57,48,40,33.0,25.0
9396,Physical Education,june-2021,4,90,,76,66,56,46.0,36.0
9702,Physics,june-2021,11,40,,27,24,21,18.0,15.0
9702,Physics,june-2021,12,40,,28,24,20,16.0,12.0
9702,Physics,june-2021,13,40,,30,25,21,17.0,14.0
9702,Physics,june-2021,21,60,,37,31,25,18.0,12.0
9702,Physics,june-2021,22,60,,39,31,24,16.0,9.0
9702,Physics,june-2021,23,60,,40,32,25,18.0,10.0
9702,Physics,june-2021,31,40,,30,28,25,22.0,20.0
9702,Physics,june-2021,32,40,,29,27,24,22.0,20.0
9702,Physics,june-2021,33,40,,33,31,28,25.0,22.0
9702,Physics,june-2021,34,40,,28,26,23,20.0,17.0
9702,Physics,june-2021,35,40,,33,31,28,25.0,22.0
9702,Physics,june-2021,41,100,,58,48,37,26.0,14.0
9702,Physics,june-2021,42,100,,55,45,37,28.0,19.0
9702,Physics,june-2021,43,100,,58,48,37,26.0,14.0
9702,Physics,june-2021,51,30,,21,18,15,12.0,9.0
9702,Physics,june-2021,52,30,,23,21,18,16.0,13.0
9702,Physics,june-2021,53,30,,21,18,15,12.0,9.0
8684,Portuguese   Language,june-2021,1,100,,64,57,50,44.0,38.0
8684,Portuguese   Language,june-2021,2,70,,44,38,32,26.0,20.0
8684,Portuguese   Language,june-2021,3,40,,26,22,18,15.0,12.0
9718,Portuguese,june-2021,1,100,,73,64,57,50.0,44.0
9718,Portuguese,june-2021,2,70,,49,44,38,32.0,26.0
9718,Portuguese,june-2021,3,40,,30,26,22,18.0,15.0
9718,Portuguese,june-2021,4,75,,50,45,41,37.0,31.0
9980,Project,june-2021,1,80,,53,46,39,32.0,26.0
9990,Psychology,june-2021,11,60,,35,30,25,21.0,17.0
9990,Psychology,june-2021,12,60,,38,32,28,23.0,19.0
9990,Psychology,june-2021,13,60,,34,30,25,21.0,17.0
9990,Psychology,june-2021,21,60,,37,34,30,26.0,22.0
9990,Psychology,june-2021,22,60,,37,34,29,25.0,21.0
9990,Psychology,june-2021,23,60,,38,34,31,28.0,25.0
9990,Psychology,june-2021,31,60,,31,26,21,16.0,10.0
9990,Psychology,june-2021,32,60,,30,26,21,16.0,10.0
9990,Psychology,june-2021,33,60,,31,26,21,16.0,10.0
9990,Psychology,june-2021,41,60,,31,26,22,17.0,13.0
9990,Psychology,june-2021,42,60,,34,29,24,19.0,15.0
9990,Psychology,june-2021,43,60,,31,26,22,17.0,13.0
9699,Sociology,june-2021,11,60,,39,34,29,25.0,21.0
9699,Sociology,june-2021,12,60,,34,29,24,20.0,16.0
